Fecha,Id de empleado,Nombre y Apellido,Inicio de turno,Fin de turno,Status
1/2/2025,EMP0243,Kathryn Miller,1/2/2025 09:12,1/2/2025 17:26,Activo
1/2/2025,EMP0024,Theresa Barr,1/2/2025 09:15,1/2/2025 17:16,Activo
1/2/2025,EMP0172,Christopher Porter,1/2/2025 10:59,1/2/2025 19:14,Activo
1/2/2025,EMP0027,Michael George,1/2/2025 09:14,1/2/2025 17:32,Activo
1/2/2025,EMP0111,Tracie Boone,,,Off
1/2/2025,EMP0152,David Santos,1/2/2025 10:46,1/2/2025 18:53,Activo
1/2/2025,EMP0281,Michael Smith,1/2/2025 09:54,1/2/2025 18:06,Activo
1/2/2025,EMP0145,Raven Phelps,1/2/2025 09:01,1/2/2025 17:19,Activo
1/2/2025,EMP0207,Cindy Yoder,1/2/2025 09:42,1/2/2025 18:00,Activo
1/2/2025,EMP0160,Joshua Elliott,1/2/2025 09:32,1/2/2025 17:57,Activo
1/2/2025,EMP0039,Jeffrey Medina,1/2/2025 08:59,1/2/2025 17:09,Activo
1/2/2025,EMP0107,Terry Davis,1/2/2025 06:50,1/2/2025 15:18,Activo
1/2/2025,EMP0114,Seth Alvarado,1/2/2025 06:43,1/2/2025 15:03,Activo
1/2/2025,EMP0044,William Smith,1/2/2025 08:17,1/2/2025 16:28,Activo
1/2/2025,EMP0273,Jordan Taylor,1/2/2025 06:28,1/2/2025 14:50,Activo
1/2/2025,EMP0121,Scott Fisher,1/2/2025 07:38,1/2/2025 15:50,Activo
1/2/2025,EMP0153,Erika Hoffman,1/2/2025 07:39,1/2/2025 16:07,Activo
1/2/2025,EMP0081,Sara Nelson,,,Off
1/2/2025,EMP0229,Katherine Barnett,1/2/2025 06:43,1/2/2025 14:45,Activo
1/2/2025,EMP0257,Lisa Russell,1/2/2025 06:59,1/2/2025 15:13,Activo
1/2/2025,EMP0046,Dana Smith,1/2/2025 10:14,1/2/2025 18:36,Activo
1/2/2025,EMP0002,John Stewart,1/2/2025 07:44,1/2/2025 16:14,Activo
1/2/2025,EMP0050,Joseph Carr,1/2/2025 07:25,1/2/2025 15:36,Activo
1/2/2025,EMP0239,Danny Wilson,1/2/2025 07:28,1/2/2025 15:44,Activo
1/2/2025,EMP0266,Holly Adams,1/2/2025 07:22,1/2/2025 15:31,Activo
1/2/2025,EMP0040,Brandy Boyer,1/2/2025 09:15,1/2/2025 17:15,Activo
1/2/2025,EMP0003,Sydney Rios,1/2/2025 08:39,1/2/2025 16:48,Activo
1/2/2025,EMP0202,Sharon White,1/2/2025 06:47,1/2/2025 14:58,Activo
1/2/2025,EMP0171,Walter Strickland,1/2/2025 09:31,1/2/2025 17:34,Activo
1/2/2025,EMP0029,Monica Coleman,1/2/2025 06:29,1/2/2025 14:43,Activo
1/2/2025,EMP0129,Charles Allen,1/2/2025 08:13,1/2/2025 16:31,Activo
1/2/2025,EMP0012,Austin Harris,1/2/2025 10:53,1/2/2025 19:17,Activo
1/2/2025,EMP0072,Anna Hughes,,,Off
1/2/2025,EMP0034,Brian Crosby,1/2/2025 09:10,1/2/2025 17:18,Activo
1/2/2025,EMP0232,Laura Cole,1/2/2025 08:35,1/2/2025 16:37,Activo
1/2/2025,EMP0212,Kaitlin Greene,1/2/2025 10:50,1/2/2025 19:17,Activo
1/2/2025,EMP0084,Michaela Wood,1/2/2025 10:29,1/2/2025 18:50,Activo
1/2/2025,EMP0263,Mark White,1/2/2025 06:32,1/2/2025 14:53,Activo
1/2/2025,EMP0240,Michele Scott PhD,1/2/2025 10:19,1/2/2025 18:19,Activo
1/2/2025,EMP0144,Edward Smith,,,Baja
1/2/2025,EMP0135,Nicholas Reed,1/2/2025 09:21,1/2/2025 17:43,Activo
1/2/2025,EMP0247,Alison Eaton,1/2/2025 08:48,1/2/2025 16:54,Activo
1/2/2025,EMP0251,Chad Salinas,1/2/2025 10:51,1/2/2025 18:51,Activo
1/2/2025,EMP0299,Ashley Mcdonald,1/2/2025 08:12,1/2/2025 16:35,Activo
1/2/2025,EMP0108,Thomas Brewer,1/2/2025 09:21,1/2/2025 17:40,Activo
1/2/2025,EMP0116,Andrew Moore,1/2/2025 09:09,1/2/2025 17:22,Activo
1/2/2025,EMP0187,Brittany Barnes,1/2/2025 10:13,1/2/2025 18:40,Activo
1/2/2025,EMP0190,John Wright,1/2/2025 10:23,1/2/2025 18:24,Activo
1/2/2025,EMP0082,Michelle Fritz,1/2/2025 09:47,1/2/2025 18:09,Activo
1/2/2025,EMP0284,Ashley Mathis,1/2/2025 06:22,1/2/2025 14:24,Activo
1/2/2025,EMP0071,Devin Patel,1/2/2025 07:54,1/2/2025 15:55,Activo
1/2/2025,EMP0203,Stephen Montgomery,1/2/2025 09:38,1/2/2025 17:51,Activo
1/2/2025,EMP0170,David Nash,1/2/2025 09:11,1/2/2025 17:13,Activo
1/2/2025,EMP0036,Joanne Wade,1/2/2025 07:34,1/2/2025 15:37,Activo
1/2/2025,EMP0151,Andrew Burns,1/2/2025 08:24,1/2/2025 16:41,Activo
1/2/2025,EMP0030,Michael Walker,1/2/2025 07:35,1/2/2025 15:49,Activo
1/2/2025,EMP0270,Kevin Martinez,,,Off
1/2/2025,EMP0115,Michelle Young,1/2/2025 06:52,1/2/2025 15:21,Activo
1/2/2025,EMP0015,Mckenzie Sanders,1/2/2025 07:30,1/2/2025 15:57,Activo
1/2/2025,EMP0041,Timothy Houston,1/2/2025 10:59,1/2/2025 19:09,Activo
1/2/2025,EMP0128,Alan Williams,1/2/2025 07:28,1/2/2025 15:46,Activo
1/2/2025,EMP0158,Emma Rodriguez,,,Off
1/2/2025,EMP0096,Michelle Ortiz,1/2/2025 10:49,1/2/2025 18:53,Activo
1/2/2025,EMP0282,Cheryl Lewis,1/2/2025 06:18,1/2/2025 14:48,Activo
1/2/2025,EMP0244,Steven Johnson,1/2/2025 10:10,1/2/2025 18:19,Activo
1/2/2025,EMP0196,Tanya Sanchez,1/2/2025 06:14,1/2/2025 14:29,Activo
1/2/2025,EMP0250,Stacey Nixon,1/2/2025 06:30,1/2/2025 14:37,Activo
1/2/2025,EMP0008,Gary Rivera,1/2/2025 06:55,1/2/2025 15:23,Activo
1/2/2025,EMP0025,Travis Wyatt,1/2/2025 09:44,1/2/2025 17:50,Activo
1/2/2025,EMP0278,Jennifer Morton,1/2/2025 10:02,1/2/2025 18:28,Activo
1/2/2025,EMP0097,Douglas Kramer,1/2/2025 10:23,1/2/2025 18:39,Activo
1/2/2025,EMP0119,Sean Snyder,1/2/2025 07:02,1/2/2025 15:15,Activo
1/2/2025,EMP0105,Melissa Contreras,1/2/2025 10:16,1/2/2025 18:37,Activo
1/2/2025,EMP0118,Justin Smith,1/2/2025 10:13,1/2/2025 18:40,Activo
1/2/2025,EMP0054,Lauren Hill,1/2/2025 09:49,1/2/2025 18:18,Activo
1/2/2025,EMP0214,Craig Mayer,1/2/2025 10:59,1/2/2025 19:02,Activo
1/2/2025,EMP0205,Karen Harris,1/2/2025 09:28,1/2/2025 17:33,Activo
1/2/2025,EMP0265,Samuel Barrett,1/2/2025 07:34,1/2/2025 15:46,Activo
1/2/2025,EMP0267,Micheal Tapia,,,Baja
1/2/2025,EMP0192,Linda Robles,1/2/2025 09:21,1/2/2025 17:42,Activo
1/2/2025,EMP0154,Anita Carney,1/2/2025 09:02,1/2/2025 17:31,Activo
1/2/2025,EMP0094,Virginia Coleman,1/2/2025 09:30,1/2/2025 17:45,Activo
1/2/2025,EMP0246,Valerie Davis,,,Baja
1/2/2025,EMP0123,Jeremiah Beck,1/2/2025 08:59,1/2/2025 17:10,Activo
1/2/2025,EMP0130,Lisa Potter,1/2/2025 10:22,1/2/2025 18:36,Activo
1/2/2025,EMP0268,Kristen Bryan,1/2/2025 07:47,1/2/2025 16:16,Activo
1/2/2025,EMP0236,Haley Torres,1/2/2025 08:18,1/2/2025 16:21,Activo
1/2/2025,EMP0217,Christopher Briggs,1/2/2025 06:20,1/2/2025 14:50,Activo
1/2/2025,EMP0061,Christopher Walker,,,Baja
1/2/2025,EMP0210,Christy Martinez,1/2/2025 09:30,1/2/2025 17:58,Activo
1/2/2025,EMP0032,Caleb Francis,1/2/2025 07:22,1/2/2025 15:22,Activo
1/2/2025,EMP0077,Barbara Dalton,1/2/2025 08:02,1/2/2025 16:07,Activo
1/2/2025,EMP0156,Jessica Odom,1/2/2025 08:44,1/2/2025 17:10,Activo
1/2/2025,EMP0053,James Hanna,1/2/2025 10:41,1/2/2025 19:00,Activo
1/2/2025,EMP0110,Jessica Lee,,,Off
1/2/2025,EMP0165,Todd Walters,1/2/2025 10:35,1/2/2025 18:37,Activo
1/2/2025,EMP0180,Anthony Brown,,,Off
1/2/2025,EMP0028,Joshua Miller,1/2/2025 06:40,1/2/2025 14:57,Activo
1/2/2025,EMP0090,Lee Rodriguez,1/2/2025 08:51,1/2/2025 17:01,Activo
1/2/2025,EMP0017,Erika Harris,1/2/2025 10:28,1/2/2025 18:32,Activo
1/2/2025,EMP0035,Gregory Hughes,,,Baja
1/2/2025,EMP0138,Amy Sullivan,1/2/2025 07:21,1/2/2025 15:36,Activo
1/2/2025,EMP0078,Jeremy Carroll,,,Baja
1/2/2025,EMP0106,Vicki Mccall,1/2/2025 10:18,1/2/2025 18:42,Activo
1/2/2025,EMP0143,Samantha Harris,1/2/2025 08:50,1/2/2025 17:05,Activo
1/2/2025,EMP0193,Zoe Anderson,,,Off
1/2/2025,EMP0043,Robert Gonzales,1/2/2025 07:02,1/2/2025 15:18,Activo
1/2/2025,EMP0004,Cathy Cross,1/2/2025 06:09,1/2/2025 14:18,Activo
1/2/2025,EMP0184,Sarah Rose,,,Off
1/2/2025,EMP0109,James Gaines,1/2/2025 06:01,1/2/2025 14:26,Activo
1/2/2025,EMP0272,Jennifer Berger,1/2/2025 08:05,1/2/2025 16:16,Activo
1/2/2025,EMP0221,Eddie Jones,1/2/2025 06:50,1/2/2025 15:04,Activo
1/2/2025,EMP0252,Gabriel Gomez,1/2/2025 08:37,1/2/2025 16:44,Activo
1/2/2025,EMP0149,Cheryl Peterson,1/2/2025 06:25,1/2/2025 14:37,Activo
1/2/2025,EMP0242,Victoria Watts MD,1/2/2025 06:33,1/2/2025 14:54,Activo
1/2/2025,EMP0139,Autumn Austin,1/2/2025 06:27,1/2/2025 14:51,Activo
1/2/2025,EMP0177,Edward Stevens,1/2/2025 06:05,1/2/2025 14:15,Activo
1/2/2025,EMP0063,Benjamin Vega,1/2/2025 08:40,1/2/2025 16:52,Activo
1/2/2025,EMP0074,Norman Adams,1/2/2025 09:05,1/2/2025 17:12,Activo
1/2/2025,EMP0256,Whitney Wang,1/2/2025 08:01,1/2/2025 16:23,Activo
1/2/2025,EMP0225,Spencer Stevenson,1/2/2025 08:28,1/2/2025 16:49,Activo
1/2/2025,EMP0169,Patricia Bradford,1/2/2025 08:02,1/2/2025 16:03,Activo
1/2/2025,EMP0141,Jacob Hines,1/2/2025 06:55,1/2/2025 15:21,Activo
1/2/2025,EMP0164,Justin Torres,1/2/2025 08:21,1/2/2025 16:38,Activo
1/2/2025,EMP0112,Gabriela Hunt,1/2/2025 08:02,1/2/2025 16:32,Activo
1/2/2025,EMP0087,Ryan Cooper,1/2/2025 10:37,1/2/2025 18:41,Activo
1/2/2025,EMP0019,Stephanie Jackson,1/2/2025 07:40,1/2/2025 15:55,Activo
1/2/2025,EMP0199,Kathleen Davis,1/2/2025 06:25,1/2/2025 14:52,Activo
1/2/2025,EMP0277,Lisa Villanueva,1/2/2025 10:39,1/2/2025 19:00,Activo
1/2/2025,EMP0079,Brenda Gonzalez,1/2/2025 06:59,1/2/2025 15:19,Activo
1/2/2025,EMP0213,Yesenia Green,1/2/2025 09:19,1/2/2025 17:38,Activo
1/3/2025,EMP0016,Matthew Ellis,1/3/2025 08:39,1/3/2025 16:46,Activo
1/3/2025,EMP0021,Tyrone Hall,1/3/2025 08:27,1/3/2025 16:47,Activo
1/3/2025,EMP0157,Jordan Williams,1/3/2025 08:47,1/3/2025 17:09,Activo
1/3/2025,EMP0060,Roberta Ingram,1/3/2025 10:02,1/3/2025 18:31,Activo
1/3/2025,EMP0243,Kathryn Miller,1/3/2025 07:50,1/3/2025 16:10,Activo
1/3/2025,EMP0126,Jennifer Smith,1/3/2025 09:13,1/3/2025 17:30,Activo
1/3/2025,EMP0189,Thomas Bell,1/3/2025 07:25,1/3/2025 15:34,Activo
1/3/2025,EMP0194,Daniel Johnson,1/3/2025 09:08,1/3/2025 17:35,Activo
1/3/2025,EMP0132,Joseph Johnson,1/3/2025 07:19,1/3/2025 15:30,Activo
1/3/2025,EMP0291,John Clarke,1/3/2025 08:49,1/3/2025 17:05,Activo
1/3/2025,EMP0258,Angela Turner,1/3/2025 06:31,1/3/2025 14:32,Activo
1/3/2025,EMP0192,Linda Robles,1/3/2025 10:46,1/3/2025 18:53,Activo
1/3/2025,EMP0286,Thomas Peck,1/3/2025 07:22,1/3/2025 15:24,Activo
1/3/2025,EMP0012,Austin Harris,1/3/2025 08:55,1/3/2025 17:15,Activo
1/3/2025,EMP0095,Samantha Garrison,1/3/2025 07:16,1/3/2025 15:24,Activo
1/3/2025,EMP0285,Stephanie Robinson,1/3/2025 10:40,1/3/2025 19:06,Activo
1/3/2025,EMP0225,Spencer Stevenson,1/3/2025 09:25,1/3/2025 17:47,Activo
1/3/2025,EMP0292,Patricia Singleton,1/3/2025 07:42,1/3/2025 16:01,Activo
1/3/2025,EMP0237,Heather Young,1/3/2025 06:49,1/3/2025 14:50,Activo
1/3/2025,EMP0178,Joshua King,1/3/2025 06:16,1/3/2025 14:27,Activo
1/3/2025,EMP0191,Elizabeth Diaz,1/3/2025 07:37,1/3/2025 16:06,Activo
1/3/2025,EMP0200,Derek Thomas,1/3/2025 10:01,1/3/2025 18:09,Activo
1/3/2025,EMP0239,Danny Wilson,1/3/2025 10:55,1/3/2025 19:19,Activo
1/3/2025,EMP0163,Scott Rose,1/3/2025 10:51,1/3/2025 19:14,Activo
1/3/2025,EMP0181,Mark Massey,1/3/2025 09:31,1/3/2025 17:51,Activo
1/3/2025,EMP0171,Walter Strickland,1/3/2025 07:53,1/3/2025 16:03,Activo
1/3/2025,EMP0029,Monica Coleman,1/3/2025 06:19,1/3/2025 14:19,Activo
1/3/2025,EMP0276,Christy Boyer,1/3/2025 10:24,1/3/2025 18:27,Activo
1/3/2025,EMP0142,Harry Robinson,1/3/2025 09:03,1/3/2025 17:21,Activo
1/3/2025,EMP0230,Jessica Lawrence,1/3/2025 10:32,1/3/2025 19:02,Activo
1/3/2025,EMP0289,Timothy Sawyer,1/3/2025 09:13,1/3/2025 17:15,Activo
1/3/2025,EMP0124,Cesar Miles,1/3/2025 09:52,1/3/2025 17:52,Activo
1/3/2025,EMP0197,Jade Patterson,,,Off
1/3/2025,EMP0112,Gabriela Hunt,1/3/2025 10:32,1/3/2025 19:02,Activo
1/3/2025,EMP0269,Amanda Guerra,1/3/2025 06:56,1/3/2025 15:08,Activo
1/3/2025,EMP0279,William Erickson,1/3/2025 09:34,1/3/2025 18:03,Activo
1/3/2025,EMP0038,Beth Rivers,1/3/2025 10:06,1/3/2025 18:13,Activo
1/3/2025,EMP0140,Matthew Leonard,1/3/2025 06:14,1/3/2025 14:41,Activo
1/3/2025,EMP0219,Rick Estes,1/3/2025 10:18,1/3/2025 18:30,Activo
1/3/2025,EMP0206,Marc Perez,,,Baja
1/3/2025,EMP0299,Ashley Mcdonald,1/3/2025 10:06,1/3/2025 18:27,Activo
1/3/2025,EMP0267,Micheal Tapia,1/3/2025 07:35,1/3/2025 15:38,Activo
1/3/2025,EMP0260,Kristina King,1/3/2025 08:03,1/3/2025 16:06,Activo
1/3/2025,EMP0068,Sean Jones,1/3/2025 09:16,1/3/2025 17:26,Activo
1/3/2025,EMP0250,Stacey Nixon,1/3/2025 08:59,1/3/2025 17:12,Activo
1/3/2025,EMP0136,Andrea Nelson,1/3/2025 09:09,1/3/2025 17:20,Activo
1/3/2025,EMP0120,Daniel Wilkinson,1/3/2025 09:14,1/3/2025 17:17,Activo
1/3/2025,EMP0041,Timothy Houston,1/3/2025 07:55,1/3/2025 16:06,Activo
1/3/2025,EMP0009,Jeremy Leon,1/3/2025 07:26,1/3/2025 15:29,Activo
1/3/2025,EMP0156,Jessica Odom,1/3/2025 07:28,1/3/2025 15:40,Activo
1/3/2025,EMP0300,Tiffany Nguyen,1/3/2025 10:32,1/3/2025 18:46,Activo
1/3/2025,EMP0121,Scott Fisher,1/3/2025 09:11,1/3/2025 17:35,Activo
1/3/2025,EMP0091,Philip Cross,1/3/2025 07:50,1/3/2025 16:14,Activo
1/3/2025,EMP0168,Christine Green,1/3/2025 10:22,1/3/2025 18:51,Activo
1/3/2025,EMP0159,Wyatt Evans,1/3/2025 09:50,1/3/2025 18:13,Activo
1/3/2025,EMP0278,Jennifer Morton,1/3/2025 10:19,1/3/2025 18:34,Activo
1/3/2025,EMP0213,Yesenia Green,1/3/2025 08:23,1/3/2025 16:24,Activo
1/3/2025,EMP0131,Steven Brown,1/3/2025 10:03,1/3/2025 18:23,Activo
1/3/2025,EMP0266,Holly Adams,1/3/2025 10:41,1/3/2025 18:57,Activo
1/3/2025,EMP0264,Christine Hughes,1/3/2025 10:50,1/3/2025 19:04,Activo
1/3/2025,EMP0074,Norman Adams,1/3/2025 06:29,1/3/2025 14:57,Activo
1/3/2025,EMP0116,Andrew Moore,1/3/2025 07:41,1/3/2025 15:48,Activo
1/3/2025,EMP0175,Andrew Williams,,,Off
1/3/2025,EMP0033,Peggy Mullen,,,Baja
1/3/2025,EMP0218,Christian Keller,1/3/2025 06:48,1/3/2025 14:58,Activo
1/3/2025,EMP0051,Deborah Rice,1/3/2025 09:06,1/3/2025 17:35,Activo
1/3/2025,EMP0043,Robert Gonzales,1/3/2025 09:02,1/3/2025 17:30,Activo
1/3/2025,EMP0046,Dana Smith,1/3/2025 08:11,1/3/2025 16:23,Activo
1/3/2025,EMP0290,Melinda Wilcox,1/3/2025 06:16,1/3/2025 14:42,Activo
1/3/2025,EMP0073,Charles Moreno,1/3/2025 08:28,1/3/2025 16:30,Activo
1/3/2025,EMP0166,Juan Schwartz,1/3/2025 09:21,1/3/2025 17:22,Activo
1/3/2025,EMP0077,Barbara Dalton,1/3/2025 08:16,1/3/2025 16:40,Activo
1/3/2025,EMP0030,Michael Walker,,,Baja
1/3/2025,EMP0268,Kristen Bryan,1/3/2025 06:23,1/3/2025 14:28,Activo
1/3/2025,EMP0070,Brenda Hill,1/3/2025 09:16,1/3/2025 17:25,Activo
1/3/2025,EMP0101,Richard Scott,1/3/2025 08:43,1/3/2025 17:04,Activo
1/3/2025,EMP0241,John Murray,1/3/2025 10:47,1/3/2025 19:07,Activo
1/3/2025,EMP0071,Devin Patel,1/3/2025 07:38,1/3/2025 16:06,Activo
1/3/2025,EMP0127,Manuel Anderson,1/3/2025 09:47,1/3/2025 18:06,Activo
1/3/2025,EMP0055,Rebecca Clark,1/3/2025 08:46,1/3/2025 16:57,Activo
1/3/2025,EMP0108,Thomas Brewer,1/3/2025 08:05,1/3/2025 16:26,Activo
1/3/2025,EMP0069,Todd Sheppard,1/3/2025 10:51,1/3/2025 19:19,Activo
1/3/2025,EMP0183,Shelby Moore,1/3/2025 06:53,1/3/2025 15:00,Activo
1/3/2025,EMP0035,Gregory Hughes,1/3/2025 09:35,1/3/2025 17:36,Activo
1/3/2025,EMP0107,Terry Davis,1/3/2025 08:38,1/3/2025 16:54,Activo
1/3/2025,EMP0261,Dale Green,1/3/2025 09:53,1/3/2025 18:06,Activo
1/3/2025,EMP0084,Michaela Wood,1/3/2025 07:01,1/3/2025 15:20,Activo
1/3/2025,EMP0244,Steven Johnson,1/3/2025 07:51,1/3/2025 16:08,Activo
1/3/2025,EMP0148,Mr. Michael Lee,1/3/2025 07:28,1/3/2025 15:35,Activo
1/3/2025,EMP0293,Joe Rios,1/3/2025 10:25,1/3/2025 18:54,Activo
1/3/2025,EMP0204,Stephen York,1/3/2025 08:47,1/3/2025 16:52,Activo
1/3/2025,EMP0087,Ryan Cooper,1/3/2025 08:57,1/3/2025 17:02,Activo
1/3/2025,EMP0207,Cindy Yoder,,,Off
1/3/2025,EMP0208,David Eaton,1/3/2025 09:42,1/3/2025 17:55,Activo
1/3/2025,EMP0236,Haley Torres,1/3/2025 06:45,1/3/2025 15:10,Activo
1/3/2025,EMP0202,Sharon White,1/3/2025 09:18,1/3/2025 17:39,Activo
1/3/2025,EMP0002,John Stewart,1/3/2025 06:19,1/3/2025 14:32,Activo
1/3/2025,EMP0296,Angela Wilson,1/3/2025 08:54,1/3/2025 17:18,Activo
1/3/2025,EMP0252,Gabriel Gomez,1/3/2025 08:00,1/3/2025 16:25,Activo
1/3/2025,EMP0251,Chad Salinas,1/3/2025 07:27,1/3/2025 15:49,Activo
1/3/2025,EMP0205,Karen Harris,1/3/2025 06:12,1/3/2025 14:23,Activo
1/3/2025,EMP0117,Kari Walker,1/3/2025 07:18,1/3/2025 15:22,Activo
1/3/2025,EMP0125,Carol Taylor,1/3/2025 08:22,1/3/2025 16:32,Activo
1/3/2025,EMP0275,Tanya Sharp,1/3/2025 09:05,1/3/2025 17:22,Activo
1/3/2025,EMP0032,Caleb Francis,1/3/2025 07:09,1/3/2025 15:35,Activo
1/3/2025,EMP0056,Mark Duran,1/3/2025 09:46,1/3/2025 17:50,Activo
1/3/2025,EMP0141,Jacob Hines,1/3/2025 06:13,1/3/2025 14:30,Activo
1/3/2025,EMP0154,Anita Carney,1/3/2025 08:07,1/3/2025 16:34,Activo
1/3/2025,EMP0284,Ashley Mathis,1/3/2025 08:22,1/3/2025 16:24,Activo
1/3/2025,EMP0188,Deborah Fleming,1/3/2025 06:36,1/3/2025 14:57,Activo
1/3/2025,EMP0137,Richard Brown,1/3/2025 08:17,1/3/2025 16:46,Activo
1/3/2025,EMP0224,Kara Jones,1/3/2025 07:55,1/3/2025 16:25,Activo
1/3/2025,EMP0004,Cathy Cross,1/3/2025 08:49,1/3/2025 16:53,Activo
1/3/2025,EMP0011,Brian Williams,1/3/2025 09:21,1/3/2025 17:21,Activo
1/3/2025,EMP0265,Samuel Barrett,1/3/2025 08:25,1/3/2025 16:53,Activo
1/3/2025,EMP0215,Jay Banks,1/3/2025 10:32,1/3/2025 18:52,Activo
1/3/2025,EMP0295,Justin Golden III,1/3/2025 06:32,1/3/2025 15:00,Activo
1/3/2025,EMP0088,Jennifer Henry,1/3/2025 08:41,1/3/2025 17:09,Activo
1/3/2025,EMP0063,Benjamin Vega,1/3/2025 10:59,1/3/2025 19:04,Activo
1/3/2025,EMP0281,Michael Smith,1/3/2025 06:28,1/3/2025 14:33,Activo
1/3/2025,EMP0144,Edward Smith,1/3/2025 09:04,1/3/2025 17:08,Activo
1/3/2025,EMP0099,Dustin Martin,1/3/2025 09:12,1/3/2025 17:18,Activo
1/3/2025,EMP0104,Paul Lewis,1/3/2025 08:02,1/3/2025 16:24,Activo
1/3/2025,EMP0184,Sarah Rose,1/3/2025 07:42,1/3/2025 16:01,Activo
1/3/2025,EMP0274,John Mills,1/3/2025 07:31,1/3/2025 15:47,Activo
1/3/2025,EMP0165,Todd Walters,1/3/2025 06:46,1/3/2025 15:11,Activo
1/3/2025,EMP0150,Mark Shaffer,1/3/2025 07:09,1/3/2025 15:22,Activo
1/3/2025,EMP0122,Brianna Wolf,1/3/2025 09:10,1/3/2025 17:24,Activo
1/3/2025,EMP0259,Erin Wagner,1/3/2025 07:15,1/3/2025 15:19,Activo
1/3/2025,EMP0017,Erika Harris,1/3/2025 09:08,1/3/2025 17:22,Activo
1/3/2025,EMP0097,Douglas Kramer,1/3/2025 09:58,1/3/2025 18:21,Activo
1/3/2025,EMP0128,Alan Williams,1/3/2025 09:28,1/3/2025 17:37,Activo
1/3/2025,EMP0173,Raymond Olsen,1/3/2025 09:56,1/3/2025 18:15,Activo
1/3/2025,EMP0167,April Hernandez,1/3/2025 08:58,1/3/2025 17:14,Activo
1/3/2025,EMP0233,David Chambers,1/3/2025 10:55,1/3/2025 18:58,Activo
1/3/2025,EMP0229,Katherine Barnett,1/3/2025 10:40,1/3/2025 19:07,Activo
1/3/2025,EMP0294,Gerald Chan,,,Off
1/3/2025,EMP0145,Raven Phelps,1/3/2025 08:48,1/3/2025 17:00,Activo
1/3/2025,EMP0273,Jordan Taylor,1/3/2025 10:28,1/3/2025 18:48,Activo
1/3/2025,EMP0143,Samantha Harris,1/3/2025 09:48,1/3/2025 17:57,Activo
1/3/2025,EMP0008,Gary Rivera,1/3/2025 10:43,1/3/2025 18:47,Activo
1/3/2025,EMP0066,Cody Evans,1/3/2025 10:18,1/3/2025 18:26,Activo
1/3/2025,EMP0059,Deborah Jones,1/3/2025 10:39,1/3/2025 18:45,Activo
1/3/2025,EMP0023,Gina Cunningham,1/3/2025 06:12,1/3/2025 14:25,Activo
1/3/2025,EMP0231,Kimberly Woods,1/3/2025 09:22,1/3/2025 17:42,Activo
1/3/2025,EMP0242,Victoria Watts MD,1/3/2025 09:10,1/3/2025 17:37,Activo
1/3/2025,EMP0031,Carlos Gomez,1/3/2025 09:26,1/3/2025 17:42,Activo
1/3/2025,EMP0209,Angela James,1/3/2025 08:45,1/3/2025 17:11,Activo
1/3/2025,EMP0014,Elizabeth Garcia,1/3/2025 10:56,1/3/2025 18:56,Activo
1/3/2025,EMP0222,Timothy Roberson,,,Baja
1/3/2025,EMP0174,Yvonne Lawrence,1/3/2025 08:14,1/3/2025 16:26,Activo
1/3/2025,EMP0115,Michelle Young,1/3/2025 09:57,1/3/2025 18:11,Activo
1/3/2025,EMP0272,Jennifer Berger,1/3/2025 10:13,1/3/2025 18:37,Activo
1/3/2025,EMP0135,Nicholas Reed,1/3/2025 07:02,1/3/2025 15:08,Activo
1/3/2025,EMP0245,Juan Lin,1/3/2025 06:25,1/3/2025 14:28,Activo
1/3/2025,EMP0100,Bryan Smith,1/3/2025 07:55,1/3/2025 15:58,Activo
1/3/2025,EMP0123,Jeremiah Beck,1/3/2025 09:28,1/3/2025 17:47,Activo
1/3/2025,EMP0232,Laura Cole,1/3/2025 06:21,1/3/2025 14:28,Activo
1/3/2025,EMP0003,Sydney Rios,1/3/2025 08:02,1/3/2025 16:31,Activo
1/3/2025,EMP0288,John King,,,Off
1/3/2025,EMP0007,Nancy Welch,1/3/2025 07:35,1/3/2025 15:56,Activo
1/3/2025,EMP0053,James Hanna,1/3/2025 10:14,1/3/2025 18:20,Activo
1/3/2025,EMP0161,Brandy Bowers,1/3/2025 07:06,1/3/2025 15:26,Activo
1/3/2025,EMP0280,Kenneth Mercado,1/3/2025 08:50,1/3/2025 17:11,Activo
1/3/2025,EMP0282,Cheryl Lewis,1/3/2025 06:32,1/3/2025 14:32,Activo
1/3/2025,EMP0270,Kevin Martinez,1/3/2025 06:25,1/3/2025 14:37,Activo
1/3/2025,EMP0005,Melanie Sims,1/3/2025 08:34,1/3/2025 17:00,Activo
1/3/2025,EMP0226,Theresa Martin,1/3/2025 06:10,1/3/2025 14:17,Activo
1/3/2025,EMP0113,April Barnes,,,Baja
1/3/2025,EMP0254,Lee Carroll,1/3/2025 09:08,1/3/2025 17:25,Activo
1/3/2025,EMP0025,Travis Wyatt,1/3/2025 06:55,1/3/2025 14:58,Activo
1/3/2025,EMP0227,Tamara Green,1/3/2025 10:14,1/3/2025 18:30,Activo
1/3/2025,EMP0049,Roberto Moore,1/3/2025 10:53,1/3/2025 19:15,Activo
1/3/2025,EMP0212,Kaitlin Greene,1/3/2025 10:41,1/3/2025 19:08,Activo
1/3/2025,EMP0001,Stephanie Thomas,1/3/2025 08:12,1/3/2025 16:14,Activo
